Departamento,Town_Code,Codigo,Municipalities_Townships,Micro_Townships,Category,Size_Blocks,Year Founded,Resolution of the Founding,Originally separated from
Sucre,70 - 771,70 - 771 - 035,SUCRE,El Garzal,CP,,,,
Sucre,70 - 771,70 - 771 - 036,SUCRE,El Pajonal,CP,,,,
Sucre,70 - 771,70 - 771 - 037,SUCRE,El Socorro,CP,,,,
Sucre,70 - 771,70 - 771 - 038,SUCRE,Fundación,CP,,,,
Sucre,70 - 771,70 - 771 - 039,SUCRE,Galindo,CP,,,,
Sucre,70 - 771,70 - 771 - 040,SUCRE,Garrapata,CP,,,,
Sucre,70 - 771,70 - 771 - 041,SUCRE,Guamalito,CP,,,,
Sucre,70 - 771,70 - 771 - 042,SUCRE,Huerta Grande,CP,,,,
Sucre,70 - 771,70 - 771 - 043,SUCRE,La Redonda,CP,,,,
Sucre,70 - 771,70 - 771 - 044,SUCRE,Las Caracuchas,CP,,,,
Sucre,70 - 771,70 - 771 - 045,SUCRE,Las Cruces,CP,,,,
Sucre,70 - 771,70 - 771 - 046,SUCRE,Mojanita,CP,,,,
Sucre,70 - 771,70 - 771 - 047,SUCRE,Pueblo Nuevo,CP,,,,
Sucre,70 - 771,70 - 771 - 048,SUCRE,Quitasueño,CP,,,,
Sucre,70 - 771,70 - 771 - 049,SUCRE,San Cayetano,CP,,,,
Sucre,70 - 771,70 - 771 - 050,SUCRE,San José,CP,,,,
Sucre,70 - 771,70 - 771 - 051,SUCRE,San José Calastraba,CP,,,,
Sucre,70 - 771,70 - 771 - 052,SUCRE,San Rafael,CP,,,,
Sucre,70 - 820,70 - 820 - 000,SANTIAGO DE TOLÚ,Santiago De Tolú,CM,320,1899,,
Sucre,70 - 820,70 - 820 - 003,SANTIAGO DE TOLÚ,Nueva Era,C,3,,,
Sucre,70 - 820,70 - 820 - 007,SANTIAGO DE TOLÚ,Pita En Medio,C,5,,,
Sucre,70 - 820,70 - 820 - 008,SANTIAGO DE TOLÚ,Puerto Viejo,C,27,,,
Sucre,70 - 820,70 - 820 - 010,SANTIAGO DE TOLÚ,Pita Abajo,C,19,,,
Sucre,70 - 820,70 - 820 - 013,SANTIAGO DE TOLÚ,Santa Lucía,C,3,,,
Sucre,70 - 823,70 - 823 - 000,TOLÚ VIEJO,Tolú Viejo,CM,84,1899,,
Sucre,70 - 823,70 - 823 - 001,TOLÚ VIEJO,Caracol,C,32,,,
Sucre,70 - 823,70 - 823 - 002,TOLÚ VIEJO,Las Piedras,C,30,,,
Sucre,70 - 823,70 - 823 - 003,TOLÚ VIEJO,Macaján,C,50,,,
Sucre,70 - 823,70 - 823 - 004,TOLÚ VIEJO,Palmira,C,25,,,
Sucre,70 - 823,70 - 823 - 005,TOLÚ VIEJO,Varsovia,C,33,,,
Sucre,70 - 823,70 - 823 - 006,TOLÚ VIEJO,La Piche,C,16,,,
Sucre,70 - 823,70 - 823 - 007,TOLÚ VIEJO,Cienaguita,CAS,11,,,
Sucre,70 - 823,70 - 823 - 008,TOLÚ VIEJO,La Unión,C,,,,
Sucre,70 - 823,70 - 823 - 010,TOLÚ VIEJO,Gualón,C,10,,,
Sucre,70 - 823,70 - 823 - 011,TOLÚ VIEJO,Cañito,C,13,,,
Sucre,70 - 823,70 - 823 - 012,TOLÚ VIEJO,La Siria,C,9,,,
Sucre,70 - 823,70 - 823 - 013,TOLÚ VIEJO,La Floresta,CAS,4,,,
Sucre,70 - 823,70 - 823 - 014,TOLÚ VIEJO,Los Altos,CAS,8,,,
Sucre,70 - 823,70 - 823 - 015,TOLÚ VIEJO,Nueva Esperanza,CAS,6,,,
Sucre,70 - 823,70 - 823 - 016,TOLÚ VIEJO,El Mamey,CP,,,,
Sucre,70 - 823,70 - 823 - 017,TOLÚ VIEJO,El Reparo,C,,,,
Sucre,70 - 823,70 - 823 - 018,TOLÚ VIEJO,Guayabal,C,,,,
Sucre,70 - 823,70 - 823 - 019,TOLÚ VIEJO,Mónaco,CP,,,,
Sucre,70 - 823,70 - 823 - 020,TOLÚ VIEJO,Punta Seca/Santafé,CAS,,,,
Sucre,70 - 823,70 - 823 - 021,TOLÚ VIEJO,Torrente,CP,,,,
